Bandleader,Title,Date,AudioKey
Juan D'Arienzo,Pienso,1958-05-22,D'Arienzo Juan/1955-1959/D'Arienzo - Pienso - Bustos - 1958.opus
Juan D'Arienzo,Por Dónde Andarás,1958-06-12,D'Arienzo Juan/1955-1959/D'Arienzo - Por Donde Andaras - Bustos - 1958.opus
Juan D'Arienzo,Por la Vuelta,1959-11-12,D'Arienzo Juan/1955-1959/D'Arienzo - Por La Vuelta - Valdez - 1959.opus
Juan D'Arienzo,Por Qué Te Sigo Queriendo,1959-11-12,D'Arienzo Juan/1955-1959/D'Arienzo - Por Que Te Sigo Queriendo - Valdez - 1959.opus
Juan D'Arienzo,Porque Tú Me Lo Pides,1955-08-09,D'Arienzo Juan/1955-1959/D'Arienzo - Porque tu me lo pides - Echague - 1955.opus
Juan D'Arienzo,Que Dios Me Comprenda,1959-11-26,D'Arienzo Juan/1955-1959/D'Arienzo - Que Dios Me Comprenda - Valdez - 1959.opus
Juan D'Arienzo,Que Dios Te Bendiga,1958-06-19,D'Arienzo Juan/1955-1959/D'Arienzo - Que Dios Te Bendiga - Valdez - 1958.opus
Juan D'Arienzo,Que Me Quiten Lo Bailao,1956-09-20,D'Arienzo Juan/1955-1959/D'Arienzo - Que Me Quiten Lo Bailao - Laborde - 1956.opus
Juan D'Arienzo,Que Seas Muy Feliz,1958-05-28,D'Arienzo Juan/1955-1959/D'Arienzo - Que Seas Muy Feliz - Bustos - 1958.opus
Juan D'Arienzo,Quién Como Yo,1959-10-29,D'Arienzo Juan/1955-1959/D'Arienzo - Quien Como Yo - Valdez - 1959.opus
Juan D'Arienzo,Ríe Payaso,1959-11-12,D'Arienzo Juan/1955-1959/D'Arienzo - Rie Payaso - Bustos - 1959.opus
Juan D'Arienzo,Sabras Quién Soy,1958-11-12,D'Arienzo Juan/1955-1959/D'Arienzo - Sabras Quien Soy - Valdez - 1958.opus
Juan D'Arienzo,Santa Milonguita,1957-08-29,D'Arienzo Juan/1955-1959/D'Arienzo - Santa Milonguita - Valdez - 1957.opus
Juan D'Arienzo,Señora Princesa,1957-08-02,D'Arienzo Juan/1955-1959/D'Arienzo - Senora Princesa - Bustos - 1957.opus
Juan D'Arienzo,Si Soy Así,1957-08-22,D'Arienzo Juan/1955-1959/D'Arienzo - Si Soy Asi - Bustos - 1957.opus
Juan D'Arienzo,Sin Alma y Sin Dios,1958-11-19,D'Arienzo Juan/1955-1959/D'Arienzo - Sin Alma Y Sin Dios - Valdez - 1958.opus
Juan D'Arienzo,Sin Barco y Sin Amor,1956-05-23,D'Arienzo Juan/1955-1959/D'Arienzo - Sin Barco Y Sin Amor - Laborde - 1956.opus
Juan D'Arienzo,Soy un Pálido Fantasma,1958-06-19,D'Arienzo Juan/1955-1959/D'Arienzo - Soy Un Palido Fantasma - Bustos - 1958.opus
Juan D'Arienzo,Suavemente,1955-08-09,D'Arienzo Juan/1955-1959/D'Arienzo - Suavemente - Echague - 1955.opus
Juan D'Arienzo,Tapado Gris,1959-11-20,D'Arienzo Juan/1955-1959/D'Arienzo - Tapado Gris - Instrumental - 1959.opus
Juan D'Arienzo,Trago Amargo,1955-06-24,D'Arienzo Juan/1955-1959/D'Arienzo - Trago Amargo - Echague - 1955.opus
Juan D'Arienzo,Tu Noche Es Mi Noche,1958-12-10,D'Arienzo Juan/1955-1959/D'Arienzo - Tu Noche Es Mi Noche - Valdez - 1958.opus
Juan D'Arienzo,Un Vals Para Mamá,1958-09-13,D'Arienzo Juan/1955-1959/D'Arienzo - Un Vals Para Mama - Bustos - 1958.opus
Juan D'Arienzo,Viento Sur,1955-06-10,D'Arienzo Juan/1955-1959/D'Arienzo - Viento Sur - Instrumental - 1955.opus
Juan D'Arienzo,Y Todavía Te Quiero,1956-12-12,D'Arienzo Juan/1955-1959/D'Arienzo - Y Todavia Te Quiero - Lamarque - 1956.opus
Juan D'Arienzo,Ya Lo Ves,1955-06-10,D'Arienzo Juan/1955-1959/D'Arienzo - Ya Lo Ves - Laborde - 1955.opus
Juan D'Arienzo,Yo Me Quedo con el Tango,1957-03-13,D'Arienzo Juan/1955-1959/D'Arienzo - Yo Me Quedo Con El Tango - Echague - 1957.opus
Juan D'Arienzo,Yo Sé Que Te Adoro,1958-05-28,D'Arienzo Juan/1955-1959/D'Arienzo - Yo Se Que Te Adoro - Valdez - 1958.opus
Juan D'Arienzo,Yo Soy Repique de Tango,1957-03-13,D'Arienzo Juan/1955-1959/D'Arienzo - Yo Soy Repique De Tango - Laborde - 1957.opus
Juan D'Arienzo,A la Gran Muñeca,1963-12-17,D'Arienzo Juan/1960-1964/D'Arienzo - A La Gran Muneca - Instrumental - 1963.opus
Juan D'Arienzo,A Media Luz,1963-12-17,D'Arienzo Juan/1960-1964/D'Arienzo - A Media Luz - Instrumental - 1963.opus
Juan D'Arienzo,Amor de Verano,1964-11-18,D'Arienzo Juan/1960-1964/D'Arienzo - Amor De Verano - Valdez - 1964.opus
Juan D'Arienzo,Ave de Paso,1962-10-03,D'Arienzo Juan/1960-1964/D'Arienzo - Ave De Paso - Valdez - 1962.opus
Juan D'Arienzo,Buenos Aires de Mi Amor,1962-09-03,D'Arienzo Juan/1960-1964/D'Arienzo - Buenos Aires De Mi Amor - Valdez - 1962.opus
Juan D'Arienzo,Caminito,1963-06-10,D'Arienzo Juan/1960-1964/D'Arienzo - Caminito - Valdez - 1963.opus
Juan D'Arienzo,Cansada de Sufrir,1961-09-27,D'Arienzo Juan/1960-1964/D'Arienzo - Cansada De Sufrir - Valdez - 1961.opus
Juan D'Arienzo,Catorce de Diciembre,1961-07-05,D'Arienzo Juan/1960-1964/D'Arienzo - Catorce De Diciembre - Palma - 1961.opus
Juan D'Arienzo,Clavel del Aire,1963-06-10,D'Arienzo Juan/1960-1964/D'Arienzo - Clavel Del Aire - Valdez - 1963.opus
Juan D'Arienzo,Cumpleaños de Mi Esposa,1963-08-01,D'Arienzo Juan/1960-1964/D'Arienzo - Cumpleanos De Mi Esposa - Valdez - 1963.opus
Juan D'Arienzo,Déjame con Mis Centavos,1962-09-10,D'Arienzo Juan/1960-1964/D'Arienzo - Dejame Con Mis Centavos - Valdez - 1962.opus
Juan D'Arienzo,Derecho Viejo,1963-11-13,D'Arienzo Juan/1960-1964/D'Arienzo - Derecho Viejo - Instrumental - 1963.opus
Juan D'Arienzo,El Caramelito,1961-08-01,D'Arienzo Juan/1960-1964/D'Arienzo - El Caramelito - Valdez y Palma - 1961.opus
Juan D'Arienzo,El Choclo,1963-12-04,D'Arienzo Juan/1960-1964/D'Arienzo - El Choclo - Instrumental - 1963.opus
Juan D'Arienzo,El Entrerriano,1963-12-04,D'Arienzo Juan/1960-1964/D'Arienzo - El Entrerriano - Instrumental - 1963.opus
Juan D'Arienzo,El Irresistible,1963-11-13,D'Arienzo Juan/1960-1964/D'Arienzo - El Irresistible - Instrumental - 1963.opus
Juan D'Arienzo,El Pañuelito,1963-08-26,D'Arienzo Juan/1960-1964/D'Arienzo - El Panuelito - Valdez y Millan - 1963.opus
Juan D'Arienzo,El Vals de los Quince Años,1961-06-06,D'Arienzo Juan/1960-1964/D'Arienzo - El Vals De Los Quince Anos - Valdez - 1961.opus
Juan D'Arienzo,El Vino Triste,1960-06-27,D'Arienzo Juan/1960-1964/D'Arienzo - El Vino Triste - Palma - 1960.opus
Juan D'Arienzo,Estrella,1961-06-29,D'Arienzo Juan/1960-1964/D'Arienzo - Estrella - Valdez - 1961.opus
Juan D'Arienzo,Felicia,1963-11-06,D'Arienzo Juan/1960-1964/D'Arienzo - Felicia - Instrumental - 1963.opus
Juan D'Arienzo,Garronero,1961-06-09,D'Arienzo Juan/1960-1964/D'Arienzo - Garronero - Palma - 1961.opus
Juan D'Arienzo,Gran Señor,1961-08-10,D'Arienzo Juan/1960-1964/D'Arienzo - Gran Senor - Instrumental - 1961.opus
Juan D'Arienzo,Hola Ricurita,1962-11-13,D'Arienzo Juan/1960-1964/D'Arienzo - Hola Ricurita - Valdez - 1962.opus
Juan D'Arienzo,La Canción,1963-08-08,D'Arienzo Juan/1960-1964/D'Arienzo - La Cancion - Valdez - 1963.opus
Juan D'Arienzo,La Catrera,1963-12-10,D'Arienzo Juan/1960-1964/D'Arienzo - La Catrera - Instrumental - 1963.opus
Juan D'Arienzo,La Cumparsita,1963-12-10,D'Arienzo Juan/1960-1964/D'Arienzo - La Cumparsita - Instrumental - 1963.opus
Juan D'Arienzo,La Morocha,1963-11-13,D'Arienzo Juan/1960-1964/D'Arienzo - La Morocha - Instrumental - 1963.opus
Juan D'Arienzo,La Puñalada,1963-12-10,D'Arienzo Juan/1960-1964/D'Arienzo - La Punalada - Instrumental - 1963.opus
Juan D'Arienzo,Mi Vida Que Te Pasa,1961-10-09,D'Arienzo Juan/1960-1964/D'Arienzo - Mi Vida Que Te Pasa - Valdez - 1961.opus
Juan D'Arienzo,Mi Viejo Montevideo,1961-06-13,D'Arienzo Juan/1960-1964/D'Arienzo - Mi Viejo Montevideo - Instrumental - 1961.opus
Juan D'Arienzo,Mis Tres Marias,1961-07-11,D'Arienzo Juan/1960-1964/D'Arienzo - Mis Tres Marias - Palma - 1961.opus
Juan D'Arienzo,Nada,1964-06-30,D'Arienzo Juan/1960-1964/D'Arienzo - Nada - Valdez - 1964.opus
Juan D'Arienzo,Necesito Amor,1964-10-02,D'Arienzo Juan/1960-1964/D'Arienzo - Necesito Amor - Valdez - 1964.opus
Juan D'Arienzo,No Nos Veremos Más,1963-09-02,D'Arienzo Juan/1960-1964/D'Arienzo - No Nos Veremos Mas - Valdez - 1963.opus
Juan D'Arienzo,Paciencia,1961-08-10,D'Arienzo Juan/1960-1964/D'Arienzo - Paciencia - Palma - 1961.opus
Juan D'Arienzo,Pimienta,1963-12-17,D'Arienzo Juan/1960-1964/D'Arienzo - Pimienta - Instrumental - 1963.opus
Juan D'Arienzo,Plata y Luna,1961-08-01,D'Arienzo Juan/1960-1964/D'Arienzo - Plata Y Luna - Valdez - 1961.opus
Juan D'Arienzo,Poco y Bueno,1961-10-09,D'Arienzo Juan/1960-1964/D'Arienzo - Poco Y Bueno - Instrumental - 1961.opus
Juan D'Arienzo,Por Favor No Vuelvas,1961-12-27,D'Arienzo Juan/1960-1964/D'Arienzo - Por Favor No Vuelvas - Valdez - 1961.opus
Juan D'Arienzo,Puro Tango,1961-08-01,D'Arienzo Juan/1960-1964/D'Arienzo - Puro Tango - Instrumental - 1961.opus
Juan D'Arienzo,Qué Falta Que Me Hacés,1964-06-30,D'Arienzo Juan/1960-1964/D'Arienzo - Que Falta Que Me Haces - Valdez - 1964.opus
Juan D'Arienzo,Quemá Esas Cartas,1960-09-07,D'Arienzo Juan/1960-1964/D'Arienzo - Quema Esas Cartas - Valdez - 1960.opus
Juan D'Arienzo,Recuérdame Amor Mio,1961-11-06,D'Arienzo Juan/1960-1964/D'Arienzo - Recuerdame Amor Mio - Valdez - 1961.opus
Juan D'Arienzo,Rocio,1962-09-03,D'Arienzo Juan/1960-1964/D'Arienzo - Rocio - Valdez - 1962.opus
Juan D'Arienzo,Se Prendió la Colorada,1964-10-02,D'Arienzo Juan/1960-1964/D'Arienzo - Se Prendio la Colorada - Valdez y Laborde - 1964.opus
Juan D'Arienzo,Tambor Moreno,1964-10-02,D'Arienzo Juan/1960-1964/D'Arienzo - Tambor Moreno - Valdez y Laborde - 1964.opus
Juan D'Arienzo,Una Hora Más,1961-09-27,D'Arienzo Juan/1960-1964/D'Arienzo - Una Hora Mas - Valdez - 1961.opus
Juan D'Arienzo,Yuyo Brujo,1964-06-30,D'Arienzo Juan/1960-1964/D'Arienzo - Yuyo Brujo - Laborde - 1964.opus
Juan D'Arienzo,Adiós Bardi,1967-11-14,D'Arienzo Juan/1965-1969/D'Arienzo - Adios Bardi - Instrumental - 1967.opus
Juan D'Arienzo,Ahí Va el Dulce,1967-07-27,D'Arienzo Juan/1965-1969/D'Arienzo - Ahi Va El Dulce - Instrumental - 1967.opus
Juan D'Arienzo,Benguria,1966-08-03,D'Arienzo Juan/1965-1969/D'Arienzo - Benguria - Instrumental - 1966.opus
Juan D'Arienzo,Canaro en París,1967-11-28,D'Arienzo Juan/1965-1969/D'Arienzo - Canaro En Paris - Instrumental - 1967.opus
Juan D'Arienzo,Charamusca,1965-08-11,D'Arienzo Juan/1965-1969/D'Arienzo - Charamusca - Instrumental - 1965.opus
Juan D'Arienzo,De Mi Flor,1966-08-03,D'Arienzo Juan/1965-1969/D'Arienzo - De Mi Flor - Instrumental - 1966.opus
Juan D'Arienzo,De Puro Curda,1965-10-14,D'Arienzo Juan/1965-1969/D'Arienzo - De Puro Curda - Laborde - 1965.opus
Juan D'Arienzo,Dulce Novia,1969-08-01,D'Arienzo Juan/1965-1969/D'Arienzo - Dulce Novia - Ramos - 1969.opus
Juan D'Arienzo,El Amanecer,1966-07-25,D'Arienzo Juan/1965-1969/D'Arienzo - El Amanecer - Instrumental - 1966.opus
Juan D'Arienzo,El Chupete,1967-07-27,D'Arienzo Juan/1965-1969/D'Arienzo - El Chupete - Instrumental - 1967.opus
Juan D'Arienzo,El Horizonte,1967-08-21,D'Arienzo Juan/1965-1969/D'Arienzo - El Horizonte - Instrumental - 1967.opus
Juan D'Arienzo,El Internado,1965-08-27,D'Arienzo Juan/1965-1969/D'Arienzo - El Internado - Instrumental - 1965.opus
Juan D'Arienzo,El Once,1966-08-03,D'Arienzo Juan/1965-1969/D'Arienzo - El Once - Instrumental - 1966.opus
Juan D'Arienzo,El Oriental,1968-08-27,D'Arienzo Juan/1965-1969/D'Arienzo - El Oriental - Instrumental - 1968.opus
Juan D'Arienzo,El Pollito,1965-08-11,D'Arienzo Juan/1965-1969/D'Arienzo - El Pollito - Instrumental - 1965.opus
Juan D'Arienzo,El Tamango,1967-08-16,D'Arienzo Juan/1965-1969/D'Arienzo - El Tamango - Instrumental - 1967.opus
Juan D'Arienzo,El Triunfo,1965-08-12,D'Arienzo Juan/1965-1969/D'Arienzo - El Triunfo - Instrumental - 1965.opus
Juan D'Arienzo,Entre Dos Fuegos,1966-07-25,D'Arienzo Juan/1965-1969/D'Arienzo - Entre Dos Fuegos - Instrumental - 1966.opus
Juan D'Arienzo,Gallo Ciego,1969-09-18,D'Arienzo Juan/1965-1969/D'Arienzo - Gallo Ciego - Instrumental - 1969.opus
Juan D'Arienzo,Germaine,1969-10-20,D'Arienzo Juan/1965-1969/D'Arienzo - Germaine - Instrumental - 1969.opus
Juan D'Arienzo,Hotel Victoria,1966-08-03,D'Arienzo Juan/1965-1969/D'Arienzo - Hotel Victoria - Instrumental - 1966.opus
Juan D'Arienzo,Inspiración,1967-07-27,D'Arienzo Juan/1965-1969/D'Arienzo - Inspiracion - Instrumental - 1967.opus
Juan D'Arienzo,La Clavada,1967-08-16,D'Arienzo Juan/1965-1969/D'Arienzo - La Clavada - Instrumental - 1967.opus
Juan D'Arienzo,La Guitarrita,1967-08-16,D'Arienzo Juan/1965-1969/D'Arienzo - La Guitarrita - Instrumental - 1967.opus
Juan D'Arienzo,La Mariposa,1967-11-14,D'Arienzo Juan/1965-1969/D'Arienzo - La Mariposa - Ramos - 1967.opus
Juan D'Arienzo,La Payanca,1966-07-25,D'Arienzo Juan/1965-1969/D'Arienzo - La Payanca - Instrumental - 1966.opus
Juan D'Arienzo,La Racha,1967-08-02,D'Arienzo Juan/1965-1969/D'Arienzo - La Racha - Instrumental - 1967.opus
Juan D'Arienzo,La Viruta,1966-07-25,D'Arienzo Juan/1965-1969/D'Arienzo - La Viruta - Instrumental - 1966.opus
Juan D'Arienzo,Las Cuarenta,1969-08-01,D'Arienzo Juan/1965-1969/D'Arienzo - Las Cuarenta - Echague - 1969.opus
Juan D'Arienzo,Nueve de Julio,1966-08-03,D'Arienzo Juan/1965-1969/D'Arienzo - Nueve De Julio - Instrumental - 1966.opus
Juan D'Arienzo,Organito de la Tarde,1967-07-27,D'Arienzo Juan/1965-1969/D'Arienzo - Organito De La Tarde - Instrumental - 1967.opus
Juan D'Arienzo,Papas Calientes,1967-07-27,D'Arienzo Juan/1965-1969/D'Arienzo - Papas Calientes - Instrumental - 1967.opus
Juan D'Arienzo,Pura Trampa,1966-08-03,D'Arienzo Juan/1965-1969/D'Arienzo - Pura Trampa - Instrumental - 1966.opus
Juan D'Arienzo,Qué Noche,1967-07-27,D'Arienzo Juan/1965-1969/D'Arienzo - Que Noche - Instrumental - 1967.opus
Juan D'Arienzo,Rodríguez Peña,1966-07-25,D'Arienzo Juan/1965-1969/D'Arienzo - Rodriguez Pena - Instrumental - 1966.opus
Juan D'Arienzo,Sollozos,1967-08-21,D'Arienzo Juan/1965-1969/D'Arienzo - Sollozos - Instrumental - 1967.opus
Juan D'Arienzo,Tigre Viejo,1969-09-18,D'Arienzo Juan/1965-1969/D'Arienzo - Tigre Viejo - Instrumental - 1969.opus
Juan D'Arienzo,Tinta Verde,1967-11-14,D'Arienzo Juan/1965-1969/D'Arienzo - Tinta Verde - Instrumental - 1967.opus
Juan D'Arienzo,Vea Vea,1966-07-25,D'Arienzo Juan/1965-1969/D'Arienzo - Vea Vea - Instrumental - 1966.opus
Juan D'Arienzo,Bar Exposición,1973-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - Bar Exposicion - Instrumental - 1973.opus
Juan D'Arienzo,Criolla Linda,1970-10-29,D'Arienzo Juan/1970-1974/D'Arienzo - Criolla Linda - Instrumental - 1970.opus
Juan D'Arienzo,El Estagiario,1970-08-21,D'Arienzo Juan/1970-1974/D'Arienzo - El Estagiario - Instrumental - 1970.opus
Juan D'Arienzo,El Pillete,1973-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - El Pillete - Instrumental - 1973.opus
Juan D'Arienzo,Elegante Papirusa,1970-12-16,D'Arienzo Juan/1970-1974/D'Arienzo - Elegante Papirusa - Instrumental - 1970.opus
Juan D'Arienzo,Entre Sueños,1972-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - Entre Suenos - Instrumental - 1972.opus
Juan D'Arienzo,Este Es el Rey,1971-11-26,D'Arienzo Juan/1970-1974/D'Arienzo - Este Es El Rey - Instrumental - 1971.opus
Juan D'Arienzo,La Guiñada,1973-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - La Guinada - Instrumental - 1973.opus
Juan D'Arienzo,La Torcacita,1971-09-16,D'Arienzo Juan/1970-1974/D'Arienzo - La Torcacita - Instrumental - 1971.opus
Juan D'Arienzo,Mi Dolor,1972-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - Mi Dolor - Ramos - 1972.opus
Juan D'Arienzo,Milonga de Mis Amores,1970-12-16,D'Arienzo Juan/1970-1974/D'Arienzo - Milonga De Mis Amores - Instrumental - 1970.opus
Juan D'Arienzo,Primerísimo,1973-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - Primerisimo - Instrumental - 1973.opus
Juan D'Arienzo,Re Fa Si,1972-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - Re Fa Si - Instrumental - 1972.opus
Juan D'Arienzo,Señor del Compas,1972-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - Senor Del Compas - Ramos - 1972.opus
Juan D'Arienzo,Viernes Trece,1973-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - Viernes Trece - Instrumental - 1973.opus
Juan D'Arienzo,Zorro Gris,1973-12-14,D'Arienzo Juan/1970-1974/D'Arienzo - Zorro Gris - Instrumental - 1973.opus
Carlos Di Sarli,Arlequín,1929-01-08,Di Sarli Carlos/1925-1929/Di Sarli - Arlequin - Instrumental - 1929.opus
Carlos Di Sarli,Barrilete,1929-10-09,Di Sarli Carlos/1925-1929/Di Sarli - Barrilete - Instrumental - 1929.opus
Carlos Di Sarli,Belén,1929-10-09,Di Sarli Carlos/1925-1929/Di Sarli - Belen - Instrumental - 1929.opus
Carlos Di Sarli,Campaneando,1929-12-31,Di Sarli Carlos/1925-1929/Di Sarli - Campaneando - Devin - 1929.opus
Carlos Di Sarli,Carnaval de Antaño,1929-03-27,Di Sarli Carlos/1925-1929/Di Sarli - Carnaval De Antano - Instrumental - 1929.opus
Carlos Di Sarli,Che Bacana,1929-10-28,Di Sarli Carlos/1925-1929/Di Sarli - Che Bacana - Instrumental - 1929.opus
Carlos Di Sarli,Colibriyo,1929-11-16,Di Sarli Carlos/1925-1929/Di Sarli - Colibriyo - Devin - 1929.opus
Carlos Di Sarli,Cortate el Pelo,1929-11-16,Di Sarli Carlos/1925-1929/Di Sarli - Cortate El Pelo - Devin - 1929.opus
Carlos Di Sarli,Cuando Bronca el Temporal,1929-03-01,Di Sarli Carlos/1925-1929/Di Sarli - Cuando Bronca El Temporal - Instrumental - 1929.opus
Carlos Di Sarli,El Calabozo,1929-10-09,Di Sarli Carlos/1925-1929/Di Sarli - El Calabozo - Instrumental - 1929.opus
Carlos Di Sarli,El Paladín,1929-07-11,Di Sarli Carlos/1925-1929/Di Sarli - El Paladin - Instrumental - 1929.opus
Carlos Di Sarli,Flor Marchita,1929-08-14,Di Sarli Carlos/1925-1929/Di Sarli - Flor Marchita - Instrumental - 1929.opus
Carlos Di Sarli,Mi Pibe,1929-08-14,Di Sarli Carlos/1925-1929/Di Sarli - Mi Pibe - Instrumental - 1929.opus
Carlos Di Sarli,No Te Aguanto Más,1929-12-31,Di Sarli Carlos/1925-1929/Di Sarli - No Te Aguanto Mas - Instrumental - 1929.opus
Carlos Di Sarli,Pobre Yo,1929-10-09,Di Sarli Carlos/1925-1929/Di Sarli - Pobre Yo - Instrumental - 1929.opus
Carlos Di Sarli,Qué Reo Sos,1929-12-31,Di Sarli Carlos/1925-1929/Di Sarli - Que Reo Sos - Devin - 1929.opus
Carlos Di Sarli,Quién Te Ve,1929-12-31,Di Sarli Carlos/1925-1929/Di Sarli - Quien Te Ve - Devin - 1929.opus
Carlos Di Sarli,Sos una Fiera,1929-07-11,Di Sarli Carlos/1925-1929/Di Sarli - Sos Una Fiera - Deirene - 1929.opus
Carlos Di Sarli,Sos una Maquieta,1929-11-16,Di Sarli Carlos/1925-1929/Di Sarli - Sos Una Maquieta - Devin - 1929.opus
Carlos Di Sarli,Soy un Arlequín,1929-03-01,Di Sarli Carlos/1925-1929/Di Sarli - Soy Un Arlequin - Instrumental - 1929.opus
Carlos Di Sarli,T.B.C.,1928-11-26,Di Sarli Carlos/1925-1929/Di Sarli - T.B.C. - Instrumental - 1928.opus
Carlos Di Sarli,Ufa Qué Secante,1929-01-08,Di Sarli Carlos/1925-1929/Di Sarli - Ufa Que Secante - Instrumental - 1929.opus
Carlos Di Sarli,Un Lamento,1929-03-27,Di Sarli Carlos/1925-1929/Di Sarli - Un Lamento - Instrumental - 1929.opus
Carlos Di Sarli,Algo Bueno,1930-01-24,Di Sarli Carlos/1930-1934/Di Sarli - Algo Bueno - Instrumental - 1930.opus
Carlos Di Sarli,Añorándote,1930-11-04,Di Sarli Carlos/1930-1934/Di Sarli - Anorandote - Instrumental - 1930.opus
Carlos Di Sarli,Cachivache,1931-01-10,Di Sarli Carlos/1930-1934/Di Sarli - Cachivache - Diaz - 1931.opus
Carlos Di Sarli,Chau Pinela,1930-09-03,Di Sarli Carlos/1930-1934/Di Sarli - Chau Pinela - Fama - 1930.opus
Carlos Di Sarli,Cicatrices,1930-01-24,Di Sarli Carlos/1930-1934/Di Sarli - Cicatrices - Devin - 1930.opus
Carlos Di Sarli,Criollo Viejo,1930-05-08,Di Sarli Carlos/1930-1934/Di Sarli - Criollo Viejo - Instrumental - 1930.opus
Carlos Di Sarli,Don José María,1930-06-16,Di Sarli Carlos/1930-1934/Di Sarli - Don Jose Maria - Instrumental - 1930.opus
Carlos Di Sarli,El Cantar de Aquel Malevo,1930-03-17,Di Sarli Carlos/1930-1934/Di Sarli - El Cantar De Aquel Malevo - Devin - 1930.opus
Carlos Di Sarli,Flora,1930-11-04,Di Sarli Carlos/1930-1934/Di Sarli - Flora - Fama - 1930.opus
Carlos Di Sarli,La Baguala,1931-06-23,Di Sarli Carlos/1930-1934/Di Sarli - La Baguala - Fama - 1931.opus
Carlos Di Sarli,La Estancia,1930-11-04,Di Sarli Carlos/1930-1934/Di Sarli - La Estancia - Fama - 1930.opus
Carlos Di Sarli,La Ofrenda,1931-06-23,Di Sarli Carlos/1930-1934/Di Sarli - La Ofrenda - Fama - 1931.opus
Carlos Di Sarli,Maldita,1931-08-14,Di Sarli Carlos/1930-1934/Di Sarli - Maldita - Fama - 1931.opus
Carlos Di Sarli,No Cantés Victoria,1930-06-03,Di Sarli Carlos/1930-1934/Di Sarli - No Cantes Victoria - Instrumental - 1930.opus
Carlos Di Sarli,Palito,1930-06-16,Di Sarli Carlos/1930-1934/Di Sarli - Palito - Instrumental - 1930.opus
Carlos Di Sarli,Por la Pinta,1930-09-03,Di Sarli Carlos/1930-1934/Di Sarli - Por La Pinta - Fama - 1930.opus
Carlos Di Sarli,Que Dios Te Perdone,1931-01-10,Di Sarli Carlos/1930-1934/Di Sarli - Que Dios Te Perdone - Diaz - 1931.opus
Carlos Di Sarli,Que Torcido Andás Julián,1930-11-04,Di Sarli Carlos/1930-1934/Di Sarli - Que Torcido Andas Julian - Fama - 1930.opus
Carlos Di Sarli,Racing Club,1930-06-03,Di Sarli Carlos/1930-1934/Di Sarli - Racing Club - Instrumental - 1930.opus
Carlos Di Sarli,Rosamel,1930-03-17,Di Sarli Carlos/1930-1934/Di Sarli - Rosamel - Devin - 1930.opus
Carlos Di Sarli,Sábado,1930-05-08,Di Sarli Carlos/1930-1934/Di Sarli - Sabado - Instrumental - 1930.opus
Carlos Di Sarli,Si Yo Soñara,1931-06-03,Di Sarli Carlos/1930-1934/Di Sarli - Si Yo Sonara - Instrumental - 1931.opus
Carlos Di Sarli,Sobre el Pucho,1931-06-03,Di Sarli Carlos/1930-1934/Di Sarli - Sobre El Pucho - Fama - 1931.opus
Carlos Di Sarli,Una Noche de Garufa,1931-08-14,Di Sarli Carlos/1930-1934/Di Sarli - Una Noche De Garufa - Instrumental - 1931.opus
Carlos Di Sarli,Corazón,1939-12-11,Di Sarli Carlos/1935-1939/Di Sarli - Corazon - Rufino - 1939.opus
Carlos Di Sarli,El Retirao,1939-12-11,Di Sarli Carlos/1935-1939/Di Sarli - El Retirao - Instrumental - 1939.opus
Carlos Di Sarli,A Mí Me Llaman Juan Tango,1943-11-04,Di Sarli Carlos/1940-1944/Di Sarli - A Mi Me Llaman Juan Tango - Rufino - 1943.opus
Carlos Di Sarli,Adiós Te Vas,1943-03-17,Di Sarli Carlos/1940-1944/Di Sarli - Adios Te Vas - Rufino - 1943.opus
Carlos Di Sarli,Al Compás del Corazón,1942-04-09,Di Sarli Carlos/1940-1944/Di Sarli - Al Compas Del Corazon - Podesta - 1942.opus
Carlos Di Sarli,Alma Mía,1940-02-15,Di Sarli Carlos/1940-1944/Di Sarli - Alma Mia - Rufino - 1940.opus
Carlos Di Sarli,Álzame en Tus Brazos,1942-04-09,Di Sarli Carlos/1940-1944/Di Sarli - Alzame En Tus Brazos - Podesta - 1942.opus
Carlos Di Sarli,Anselmo Acuña el Resero,1943-05-28,Di Sarli Carlos/1940-1944/Di Sarli - Anselmo Acuna El Resero - Rufino - 1943.opus
Carlos Di Sarli,Ausencia,1940-08-05,Di Sarli Carlos/1940-1944/Di Sarli - Ausencia - Volpe - 1940.opus
Carlos Di Sarli,Bien Frappé,1941-05-20,Di Sarli Carlos/1940-1944/Di Sarli - Bien Frappe - Rufino - 1941.opus
Carlos Di Sarli,Boedo y San Juan,1943-12-17,Di Sarli Carlos/1940-1944/Di Sarli - Boedo Y San Juan - Rufino - 1943.opus
Carlos Di Sarli,Canta Pajarito,1943-03-17,Di Sarli Carlos/1940-1944/Di Sarli - Canta Pajarito - Rufino - 1943.opus
